"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",6.61199999999997,713.4,1064.6
"3","leduc<-leducSCR(leduc)",9.13500000000005,93.6999999999998,803.8
"4","leduc<-leducScSums(leduc)",8.63900000000001,-154.6,735.6
"5","leduc<-leducNormToRef(leduc)",39.707,0.299999999999727,94.5999999999999
"6","leduc<-leducAggPSM(leduc)",200.292,286.9,363.9
"7","leduc<-leducConsensus(leduc,assaysNames)",5.28500000000008,0,141.6
"8","leduc<-leducMissingData(leduc,assaysNames)",24.736,0,137.6
"9","leduc<-leducJoin(leduc,assaysNames)",15.9580000000001,335.1,846.6
"10","leduc<-leducFilterCV(leduc,assaysNames)",20.987,-635,131.9
"11","leduc<-leducNormPep(leduc)",2.18799999999999,93.4000000000001,363.7
"12","leduc<-leducFilteringNA(leduc)",5.61500000000001,4.40000000000009,323
"13","leduc<-leducLogTransfo(leduc)",1.06699999999989,31.5999999999999,82.5999999999999
"14","leduc<-leducAggPep(leduc)",1.42899999999997,14,168.2
"15","leduc<-leducNormPro(leduc)",2.14699999999993,13.5,98.5999999999999
"16","leduc<-leducImpute(leduc)",9.125,-496.4,767.7
"17","leduc<-leducBatch(leduc)",1.68799999999999,6.80000000000018,61.5999999999999
"18","leduc<-leducNormBatch(leduc)",2.22800000000007,13.4000000000001,93.9000000000001
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",0.201999999999998,0,259.6
