"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",54.724000000002,5427.9,5522.4
"3","leduc<-leducSCR(leduc)",76.9160000000011,738.900000000001,5397
"4","leduc<-leducScSums(leduc)",80.8399999999965,-1240.5,4678.2
"5","leduc<-leducNormToRef(leduc)",2165.368,2.5,613.799999999999
"6","leduc<-leducAggPSM(leduc)",1583.007,2278.6,2449.8
"7","leduc<-leducConsensus(leduc,assaysNames)",59.5239999999976,0,1079
"8","leduc<-leducMissingData(leduc,assaysNames)",275.918999999998,0,1116.3
"9","leduc<-leducJoin(leduc,assaysNames)",170.607,2977.1,6265.3
"10","leduc<-leducFilterCV(leduc,assaysNames)",919.528999999999,-5005.5,310.6
"11","leduc<-leducNormPep(leduc)",17.372000000003,812.9,3010.8
"12","leduc<-leducFilteringNA(leduc)",40.4619999999995,-28.5,2267.4
"13","leduc<-leducLogTransfo(leduc)",8.37299999999959,239.300000000001,508.200000000001
"14","leduc<-leducAggPep(leduc)",8.90999999999985,103.4,1120.5
"15","leduc<-leducNormPro(leduc)",16.7020000000011,103,481.6
"16","leduc<-leducImpute(leduc)",256.857,-4283.1,11950.6
"17","leduc<-leducBatch(leduc)",12.7769999999982,51.5,414.4
"18","leduc<-leducNormBatch(leduc)",16.7150000000001,103,540.8
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",1.48500000000058,0,1980.4
