"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",13.3249999999999,1363.1,2141.8
"3","leduc<-leducSCR(leduc)",17.9690000000001,195.1,1596.9
"4","leduc<-leducScSums(leduc)",16.1659999999999,-315.9,1473.2
"5","leduc<-leducNormToRef(leduc)",139.434,0.599999999999909,193.8
"6","leduc<-leducAggPSM(leduc)",373.254,573.4,689.1
"7","leduc<-leducConsensus(leduc,assaysNames)",8.69400000000019,0,327.5
"8","leduc<-leducMissingData(leduc,assaysNames)",48.9169999999999,0,288.3
"9","leduc<-leducJoin(leduc,assaysNames)",33.421,631.400000000001,1540.3
"10","leduc<-leducFilterCV(leduc,assaysNames)",65.5319999999999,-1278.6,216.8
"11","leduc<-leducNormPep(leduc)",4.14699999999993,172.9,668.8
"12","leduc<-leducFilteringNA(leduc)",10.1389999999999,3.90000000000009,528.8
"13","leduc<-leducLogTransfo(leduc)",1.99900000000002,54,180
"14","leduc<-leducAggPep(leduc)",2.30400000000009,24.8000000000002,285.1
"15","leduc<-leducNormPro(leduc)",4.02200000000016,24.2999999999997,154.3
"16","leduc<-leducImpute(leduc)",20.865,-960.5,2406.7
"17","leduc<-leducBatch(leduc)",3.08199999999988,12.2000000000003,116.1
"18","leduc<-leducNormBatch(leduc)",4.04300000000012,24.3999999999996,157.7
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",0.38799999999992,0,508.8
