"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",32.1209999999992,137.3,1236.4
"3","leduc<-leducSCR(leduc)",42.3019999999997,195.1,1280.2
"4","leduc<-leducScSums(leduc)",39.2520000000004,-315.9,1262.6
"5","leduc<-leducNormToRef(leduc)",361.345000000001,0.599999999999909,199.7
"6","leduc<-leducAggPSM(leduc)",781.675999999999,573.4,688.4
"7","leduc<-leducConsensus(leduc,assaysNames)",22.530999999999,0,349.8
"8","leduc<-leducMissingData(leduc,assaysNames)",125.077999999998,0,277
"9","leduc<-leducJoin(leduc,assaysNames)",72.0439999999981,631.4,1569.8
"10","leduc<-leducNormPep(leduc)",17.4670000000006,1221.5,2195.8
"11","leduc<-leducFilteringNA(leduc)",27.1359999999986,-178.5,3816.7
"12","leduc<-leducLogTransfo(leduc)",5.16399999999703,429.5,896.2
"13","leduc<-leducAggPep(leduc)",9.61299999999756,185.299999999999,1982.6
"14","leduc<-leducNormPro(leduc)",12.4879999999976,184.8,857.3
"15","leduc<-leducImpute(leduc)",2397.137,-1238.3,3465.1
"16","leduc<-leducBatch(leduc)",9.88800000000265,92.4000000000005,658.700000000001
"17","leduc<-leducNormBatch(leduc)",11.0020000000004,184.8,955
"18","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=file.path(outputDir,""size_report.tsv""),append=TRUE,col.names=FALSE,row.names=FALSE)",0.854999999999563,0,518
