"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",16.2540000000008,92.5,1084
"3","leduc<-leducSCR(leduc)",19.9559999999983,93.6999999999998,805.9
"4","leduc<-leducScSums(leduc)",18.2839999999997,-154.6,750.9
"5","leduc<-leducNormToRef(leduc)",96.2609999999986,0.300000000000182,104.9
"6","leduc<-leducAggPSM(leduc)",384.938999999998,286.9,393.5
"7","leduc<-leducConsensus(leduc,assaysNames)",13.1189999999988,0,167.8
"8","leduc<-leducMissingData(leduc,assaysNames)",59.0600000000013,0,150.2
"9","leduc<-leducJoin(leduc,assaysNames)",35.3590000000004,335.1,990.1
"10","leduc<-leducNormPep(leduc)",7.76399999999921,646.7,2440.9
"11","leduc<-leducFilteringNA(leduc)",13.2309999999998,-118.5,1791.7
"12","leduc<-leducLogTransfo(leduc)",2.54400000000169,202.6,451.2
"13","leduc<-leducAggPep(leduc)",5.05600000000049,90.0999999999999,964.8
"14","leduc<-leducNormPro(leduc)",5.52500000000146,89.6999999999998,442.2
"15","leduc<-leducImpute(leduc)",553.393,-620.599999999999,1792.3
"16","leduc<-leducBatch(leduc)",4.34100000000035,44.8999999999996,344.4
"17","leduc<-leducNormBatch(leduc)",5.65599999999904,89.7000000000003,489.2
"18","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=file.path(outputDir,""size_report.tsv""),append=TRUE,col.names=FALSE,row.names=FALSE)",0.445999999999913,0,263.8
