"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",7.48400000000038,-3391.9,566.1
"3","leduc<-leducSCR(leduc)",9.88199999999779,49.8000000000002,422.7
"4","leduc<-leducScSums(leduc)",8.92699999999968,-77.6000000000001,398
"5","leduc<-leducNormToRef(leduc)",27.4599999999991,0.200000000000045,66.7
"6","leduc<-leducAggPSM(leduc)",190.353999999999,145.6,214.8
"7","leduc<-leducConsensus(leduc,assaysNames)",8.02000000000044,0,115.6
"8","leduc<-leducMissingData(leduc,assaysNames)",28.5349999999999,0,90.0999999999999
"9","leduc<-leducJoin(leduc,assaysNames)",15.3080000000009,130,557.1
"10","leduc<-leducNormPep(leduc)",3.65300000000207,246.7,987.9
"11","leduc<-leducFilteringNA(leduc)",6.76199999999881,-0.800000000000182,886.4
"12","leduc<-leducLogTransfo(leduc)",1.41700000000128,119.9,302.4
"13","leduc<-leducAggPep(leduc)",2.98500000000058,48.9000000000001,577.4
"14","leduc<-leducNormPro(leduc)",2.90400000000227,48.2999999999997,270.6
"15","leduc<-leducImpute(leduc)",137.031999999999,-307.5,3010
"16","leduc<-leducBatch(leduc)",2.24099999999817,24.2000000000003,193.1
"17","leduc<-leducNormBatch(leduc)",3.00300000000061,48.3999999999996,297
"18","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=file.path(outputDir,""size_report.tsv""),append=TRUE,col.names=FALSE,row.names=FALSE)",0.245000000002619,0,136.7
