"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",35.28,1047.6,1077.1
"3","leduc<-leducSCR(leduc)",44.662,94.1000000000004,809.9
"4","leduc<-leducScSums(leduc)",39.195,-154.6,742.1
"5","leduc<-leducNormToRef(leduc)",199,0.400000000000091,101.9
"6","leduc<-leducAggPSM(leduc)",1263.727,-10.0999999999999,309.5
"7","leduc<-leducConsensus(leduc,assaysNames)",14.0319999999999,0.0999999999999091,162.7
"8","leduc<-leducMissingData(leduc,assaysNames)",61.655,0,141.3
"9","leduc<-leducJoin(leduc,assaysNames)",34.623,335.2,934.1
"10","leduc<-leducNormPep(leduc)",8.36599999999999,646.7,1637.6
"11","leduc<-leducFilteringNA(leduc)",13.7429999999999,-118.4,1054.4
"12","leduc<-leducLogTransfo(leduc)",2.76299999999992,202.6,433.8
"13","leduc<-leducAggPep(leduc)",8.44900000000007,90.1000000000004,892.400000000001
"14","leduc<-leducNormPro(leduc)",5.58199999999988,89.6999999999998,424.4
"15","leduc<-leducImpute(leduc)",511.966,-620.6,2724.3
"16","leduc<-leducBatch(leduc)",4.45400000000018,45,325.2
"17","leduc<-leducNormBatch(leduc)",5.83400000000029,89.6999999999998,471.4
"18","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=file.path(outputDir,""size_report.tsv""),append=TRUE,col.names=FALSE,row.names=FALSE)",0.359999999999673,0,218.6
