"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",1.608,262.2,278.2
"3","leduc<-leducSCR(leduc)",2.245,26.3,216.2
"4","leduc<-leducScSums(leduc)",1.954,-39,199.9
"5","leduc<-leducNormToRef(leduc)",3.591,0.0999999999999091,33
"6","leduc<-leducAggPSM(leduc)",48.821,74.7,144.8
"7","leduc<-leducConsensus(leduc,assaysNames)",2.59699999999999,0.100000000000136,61.1000000000001
"8","leduc<-leducMissingData(leduc,assaysNames)",5.68000000000001,0,44.8
"9","leduc<-leducJoin(leduc,assaysNames)",3.239,51.8,222
"10","leduc<-leducFilterCV(leduc,assaysNames)",2.49199999999999,-166.3,123.1
"11","leduc<-leducNormPep(leduc)",0.609000000000009,11.3,91.8
"12","leduc<-leducFilteringNA(leduc)",1.36100000000002,5.29999999999995,75.5
"13","leduc<-leducLogTransfo(leduc)",0.281000000000006,4.90000000000009,44
"14","leduc<-leducAggPep(leduc)",0.555999999999983,2.69999999999982,48.8999999999999
"15","leduc<-leducNormPro(leduc)",0.614000000000004,2.30000000000018,42.9000000000001
"16","leduc<-leducImpute(leduc)",1.29400000000001,-92.1000000000001,171
"17","leduc<-leducBatch(leduc)",0.513999999999982,1.29999999999995,29.9000000000001
"18","leduc<-leducNormBatch(leduc)",0.682999999999993,2.40000000000009,44
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",0.0589999999999975,0,71.7
