"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",6.22600000000011,713.4,1076.6
"3","leduc<-leducSCR(leduc)",8.4970000000003,93.6999999999998,812.7
"4","leduc<-leducScSums(leduc)",7.60699999999997,-154.6,745.2
"5","leduc<-leducNormToRef(leduc)",38.1130000000003,0.299999999999727,104.5
"6","leduc<-leducAggPSM(leduc)",184.957,286.9,383.4
"7","leduc<-leducConsensus(leduc,assaysNames)",5.01899999999978,0,190.3
"8","leduc<-leducMissingData(leduc,assaysNames)",22.8580000000002,0,147.6
"9","leduc<-leducJoin(leduc,assaysNames)",15.5639999999999,335.1,968.8
"10","leduc<-leducFilterCV(leduc,assaysNames)",20.511,-634.9,199.1
"11","leduc<-leducNormPep(leduc)",2.12000000000035,93.3999999999996,383.1
"12","leduc<-leducFilteringNA(leduc)",4.79299999999967,4.30000000000018,369.8
"13","leduc<-leducLogTransfo(leduc)",1.0359999999996,31.5999999999999,111.8
"14","leduc<-leducAggPep(leduc)",1.33500000000004,14,181.5
"15","leduc<-leducNormPro(leduc)",2.07799999999997,13.5,94.0999999999999
"16","leduc<-leducImpute(leduc)",8.84999999999991,-496.4,1177.8
"17","leduc<-leducBatch(leduc)",1.63599999999997,6.80000000000018,79.0999999999999
"18","leduc<-leducNormBatch(leduc)",2.125,13.4000000000001,101.5
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",0.208000000000084,0,259.6
