"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",12.9869999999974,1363.1,2158.4
"3","leduc<-leducSCR(leduc)",18.3729999999996,195.1,1611.5
"4","leduc<-leducScSums(leduc)",16,-315.9,1494.6
"5","leduc<-leducNormToRef(leduc)",135.867000000002,0.599999999999909,199.6
"6","leduc<-leducAggPSM(leduc)",360.130000000001,573.4,719
"7","leduc<-leducConsensus(leduc,assaysNames)",8.36699999999837,0,350.1
"8","leduc<-leducMissingData(leduc,assaysNames)",47.4180000000015,0,313.200000000001
"9","leduc<-leducJoin(leduc,assaysNames)",32.1820000000007,631.400000000001,1745
"10","leduc<-leducFilterCV(leduc,assaysNames)",64.3369999999995,-1278.6,301.6
"11","leduc<-leducNormPep(leduc)",4.01699999999983,172.9,695.8
"12","leduc<-leducFilteringNA(leduc)",9.23700000000099,3.90000000000009,591.9
"13","leduc<-leducLogTransfo(leduc)",1.93299999999726,54,184.3
"14","leduc<-leducAggPep(leduc)",2.3070000000007,24.8000000000002,298.8
"15","leduc<-leducNormPro(leduc)",3.9220000000023,24.2999999999997,203.6
"16","leduc<-leducImpute(leduc)",20.9249999999993,-960.5,3450.4
"17","leduc<-leducBatch(leduc)",3.05900000000111,12.2000000000003,136.6
"18","leduc<-leducNormBatch(leduc)",3.92599999999948,24.3999999999996,192.7
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",0.399000000001251,0,508.8
