"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",2.41700000000037,93.8999999999999,302.7
"3","leduc<-leducSCR(leduc)",3.11800000000039,25.7,221.2
"4","leduc<-leducScSums(leduc)",2.90099999999984,-39,209.8
"5","leduc<-leducNormToRef(leduc)",5.27999999999975,0.0999999999999091,38.2
"6","leduc<-leducAggPSM(leduc)",59.1779999999999,74.6000000000001,157.7
"7","leduc<-leducConsensus(leduc,assaysNames)",2.73300000000017,0,66.8
"8","leduc<-leducMissingData(leduc,assaysNames)",8.59899999999925,0,50.5999999999999
"9","leduc<-leducJoin(leduc,assaysNames)",4.61099999999988,51.7,291.6
"10","leduc<-leducFilterCV(leduc,assaysNames)",3.6260000000002,-166.6,172.8
"11","leduc<-leducNormPep(leduc)",0.956000000000131,11.3,105.5
"12","leduc<-leducFilteringNA(leduc)",1.95100000000002,5.30000000000018,78.4000000000001
"13","leduc<-leducLogTransfo(leduc)",0.443999999999505,4.79999999999995,43.8999999999999
"14","leduc<-leducAggPep(leduc)",1.53999999999996,2.70000000000005,60.5
"15","leduc<-leducNormPro(leduc)",0.967999999999847,2.39999999999986,55.3
"16","leduc<-leducImpute(leduc)",1.95100000000002,-92.2,251.1
"17","leduc<-leducBatch(leduc)",0.815999999999804,1.10000000000014,40.9000000000001
"18","leduc<-leducNormBatch(leduc)",1.05500000000029,2.39999999999986,55.8
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE)",0.0859999999993306,0,71.7
