"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","assaysNames<-names(leduc)",0,0,0
"2","leduc<-leducFilterFeatures(leduc)",3.28999999999724,-5345.5,558.400000000001
"3","leduc<-leducSCR(leduc)",4.21100000000297,49.7999999999997,431.5
"4","leduc<-leducScSums(leduc)",3.72899999999936,-77.5999999999999,402.8
"5","leduc<-leducNormToRef(leduc)",10.7839999999997,0.200000000000045,69.5
"6","leduc<-leducAggPSM(leduc)",88.2829999999994,145.6,256
"7","leduc<-leducConsensus(leduc,assaysNames)",2.99299999999857,0,127.1
"8","leduc<-leducMissingData(leduc,assaysNames)",11.4930000000022,0,101.4
"9","leduc<-leducJoin(leduc,assaysNames)",6.68799999999828,130,570.8
"10","leduc<-leducFilterCV(leduc,assaysNames)",5.72599999999875,-329.6,291.1
"11","leduc<-leducNormPep(leduc)",1.09799999999814,27.3,222.1
"12","leduc<-leducFilteringNA(leduc)",2.45300000000134,7,178.6
"13","leduc<-leducLogTransfo(leduc)",0.512000000002445,10.2,82.5999999999999
"14","leduc<-leducAggPep(leduc)",0.808000000000902,5,118.1
"15","leduc<-leducNormPro(leduc)",1.0769999999975,4.70000000000005,101
"16","leduc<-leducImpute(leduc)",2.62099999999919,-212.1,741.3
"17","leduc<-leducBatch(leduc)",0.881999999997788,2.29999999999995,68
"18","leduc<-leducNormBatch(leduc)",1.11700000000201,4.59999999999991,102.5
"19","write.table(data.frame(nCell=as.integer(nCell),rep=as.integer(rep),size=object.size(leduc)),file=sizeOutputPath,append=TRUE,col.names=FALSE,row.names=FALSE)",0.11699999999837,0,133.9
