"","Function_Call","Elapsed_Time_sec","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"1","qfeaturesAfter<-stepsPSM[[stepPSM]](qfeatures_step)",28.388,31.8,130
"2","write.table(data.frame(nCell=as.integer(size),rep=as.integer(i),step=stepPSM,sizeTotalBefore=qfeaturesTotalSizeBefore,sizeTotalAfter=object.size(qfeaturesAfter),sizeAssayBefore=qfeaturesAssaySizeBefore,sizeAssayAfter=getAssaySize(qfeaturesAfter),sizeRowDataBefore=qfeaturesRowDataSizeBefore,sizeRowDataAfter=getRowDataSize(qfeaturesAfter),sizeColDataBefore=qfeaturesColDataSizeBefore,sizeColDataAfter=getColDataSize(qfeaturesAfter),nFeat=NA),file=file.path(destPath,""qfeatures_size_report.tsv""),append=TRUE,col.names=FALSE,row.names=FALSE)",0.182999999999993,0,85.8000000000002
